iso,pays,annee,perte_biomasse_Mg,perte_surface_ha
GRD,Grenade,2003,15834.296188287328,71.34625369095427
GTM,Guatemala,2003,14488326.466479503,98173.67565441375
GUF,Guyane française,2003,597327.8431669193,1889.081601429532
GUY,Guyane,2003,1921239.0058489596,7418.6069432173135
HKG,Hong Kong,2003,1563.973918049087,7.057239354878254
HND,Honduras,2003,5882812.567862691,33624.77327500598
HRV,Croatie,2003,284372.60769018007,1738.9804920802735
HTI,Haiti,2003,150831.71728554252,1070.1620748488451
HUN,Hongrie,2003,889582.4318213757,5733.022732730085
IDN,Indonesie,2003,129655249.83127835,544810.2966414556
IMN,Ile de Man,2003,234.14312992894938,1.8172980330315804
IND,Inde,2003,10483760.397584911,47750.63814665945
IRL,Irlande,2003,423610.3603504766,2262.8651822047123
IRN,Iran,2003,34399.2891763288,326.67502060371004
IRQ,Irak,2003,2264.6599853906105,19.616724948297637
ISR,Israel,2003,2772.7813679090145,30.171658193240425
ITA,Italie,2003,416265.07083277334,3613.1910383987997
JAM,Jamaique,2003,184555.34991861362,1029.2740343533628
JOR,Jordanie,2003,6.069143086890931,0.06525960308484872
JPN,Japon,2003,3475080.8930295017,19747.364254436114
KAZ,Kazakhstan,2003,333103.89471042267,3351.8589007168284
KEN,Kenya,2003,2563670.439146219,13552.810756986393
KGZ,Kirghizistan,2003,12088.916303793732,110.78956037754932
KHM,Cambodge,2003,11443492.48112766,56839.543503008805
KNA,Saint-Kitts-et-Nevis,2003,5648.414971863527,32.14738441936141
KOR,Coree du Sud,2003,418480.9482985901,3611.3329734295635
LAO,Laos,2003,18913863.820853956,87074.13238306902
LBN,Liban,2003,8557.491015155061,83.57542339318364
LBR,Liberia,2003,3986596.2035486843,21604.81357378904
LBY,Libye,2003,2225.9327241039887,25.265717369963053
LCA,Sainte-Lucie,2003,3972.5773328035666,19.426686202706634
LKA,Sri Lanka,2003,519751.2732376426,3149.494821011785
LSO,Lesotho,2003,287.9724060248533,2.4846925837131573
LTU,Lituanie,2003,1066079.9146641546,8916.009263466614
LUX,Luxembourg,2003,21733.132387293845,103.41997074482549
LVA,Lettonie,2003,2498468.2654752936,21321.4158982868
MAR,Maroc,2003,233642.63124012735,2042.526459785328
MDA,Moldavie,2003,11464.143574707663,100.59934625906484
MDG,Madagascar,2003,15476585.277989743,84247.95977445351
MEX,Mexique,2003,19120129.729835268,152559.29621048179
MKD,Macedoine,2003,126540.64258583433,895.228094261701
MLI,Mali,2003,4624.8354135751915,34.24351147247257
MMR,Myanmar,2003,17080054.531941704,77224.46441370776
MNE,Montenegro,2003,28384.432984125448,203.68596791951052
MNG,Mongolie,2003,3215211.657583025,38433.8309970708
MOZ,Mozambique,2003,10996315.67211766,79643.95852978119
MRT,Mauritanie,2003,190.13928972205736,1.2562662985708921
MSR,Montserrat,2003,448.9568601622989,2.286058313366987
MTQ,Martinique,2003,60349.51283544359,288.4695297862199
MUS,Maurice,2003,23210.04623339656,119.63026211285512
MWI,Malawi,2003,1119699.0356013214,7112.996717227315
MYS,Malaisie,2003,44467572.29546272,183911.2164957007
MYT,Mayotte,2003,6574.787297878738,30.92584943197268
NAM,Namibie,2003,21355.77760046807,208.68421667214028
NCL,Nouvelle-Caledonie,2003,144659.4312071215,883.9158607569918
NER,Niger,2003,16.54497606970226,0.22459616474501715
NGA,Nigeria,2003,1792037.895133439,13380.62880581811
NIC,Nicaragua,2003,9262639.264621608,46963.690843946024
NLD,Pays-Bas,2003,49616.12549856938,309.85426338695663
NOR,Norvege,2003,1342462.671253373,14817.391839598022
NPL,Nepal,2003,610283.3862306619,2291.937475757705
NZL,Nouvelle-Zelande,2003,8318788.540127751,44798.28288823135
PAK,Pakistan,2003,120147.26591508139,641.6977650105558
PAN,Panama,2003,2316812.3683669027,11283.210969561464
PER,Perou,2003,19507204.0835931,73869.24330270548
PHL,Philippines,2003,8134835.6212220555,35154.20535135291
PLW,Palau,2003,5069.0925324275595,17.62527664777053
PNG,Papouasie-Nouvelle-Guinee,2003,9533357.471106838,31805.614026735355
POL,Pologne,2003,4324504.628736253,33292.99196950313
PRI,Puerto Rico,2003,222105.60374215714,1194.089454178116
PRK,Coree du Nord,2003,855796.8468904708,7348.87729226124
PRT,Portugal,2003,3087910.3508347045,26840.336369867146
PRY,Paraguay,2003,27179389.89963769,267309.0874730289
PSE,Palestine,2003,120.85130674354933,1.4387635331903752
REU,Reunion,2003,25887.15629794572,142.62759707510384
ROU,Roumanie,2003,1644039.4572540582,9427.598946783306
RUS,Russie,2003,226518283.5876762,3030068.957642067
RWA,Rwanda,2003,166170.71794097815,1060.9275675618387
SDN,Soudan,2003,2389.252162871515,18.66824163755342
SEN,Senegal,2003,4489.000383258005,37.788904449553165
SGP,Singapour,2003,2611.149128320245,18.842758678476283
SLB,Iles Salomon,2003,681412.4645492297,2374.830165172579
SLE,Sierra Leone,2003,1385592.9964142642,9098.946830840472
SLV,Salvador,2003,895875.0720463066,5983.700595974626
SMR,Saint-Marin,2003,6.41459555289677,0.05577909176431974
SOM,Somalie,2003,9965.42274827152,105.37201533407178
SRB,Serbie,2003,156311.2830515897,864.9410100557975
SSD,Sud-Soudan,2003,236325.9727421406,2063.1782863162757
SUR,Suriname,2003,1247577.4375743938,4545.827243138856
SVK,Slovaquie,2003,695554.7485605944,3750.0016254226794
SVN,Slovenie,2003,96211.61676978224,528.3497425860369
SWE,Suede,2003,8019245.509251589,92619.40720073867
SWZ,Eswatini,2003,1381901.2452579965,5760.353992398114
SYR,Syrie,2003,12523.270071032244,114.80634171492852
TCA,Iles Turques-et-Caiques,2003,567.7405861071531,10.376101182976337
TCD,Tchad,2003,22574.745801849414,193.54137608945896
TGO,Togo,2003,249746.40748633043,2054.056558876747
THA,Thailande,2003,12637811.481463423,58447.94220100265
TJK,Tadjikistan,2003,3544.6834982270316,31.868693064611797
TKM,Turkmenistan,2003,9551.080796481481,84.8627666524426
TLS,Timor-Leste,2003,169817.63016990636,690.7395442515391
TTO,Trinite-et-Tobago,2003,138817.57297432105,726.436809104744
TUN,Tunisie,2003,180670.1871392965,1539.0837284429417
TUR,Turquie,2003,1797479.9026234662,17743.88168088528
TWN,Taiwan,2003,248011.05358357893,1125.2061681791836
TZA,Tanzanie,2003,11395125.33750714,84068.20902737134
UGA,Ouganda,2003,2224307.2106536026,11980.095646038111
UKR,Ukraine,2003,5184969.507411042,38954.8670452224
URY,Uruguay,2003,1079578.071725199,10611.510368890125
USA,Etats-Unis,2003,262431520.78820047,1649383.9095027265
UZB,Ouzbekistan,2003,5556.589772026744,52.79889595318339
VCT,Saint-Vincent-et-les Grenadines,2003,2038.2232008577807,9.668587917931799
VEN,Venezuela,2003,14983061.099240381,87228.87270645592
VGB,British Virgin Islands,2003,277.9147156711941,1.827421839702587
VIR,Iles Vierges americaines,2003,6174.765818486516,39.954426938761515
VNM,Viet Nam,2003,8844222.50454566,43007.84844743044
VUT,Vanuatu,2003,120031.25709675786,529.262961751102
XKO,Kosovo,2003,46244.26521763902,261.32417721092054
XNC,Chypre du Nord,2003,235.2802664625534,2.4584740555404223
ZAF,Afrique du Sud,2003,19833379.697040506,92572.61492256951
ZMB,Zambie,2003,6849685.1561688,41954.730613507476
ZWE,Zimbabwe,2003,1184101.1968115277,7312.198340595467
AFG,Afghanistan,2004,24729.910495842472,201.44495854327704
AGO,Angola,2004,8817413.359571958,71273.87690822966
ALA,Iles Aland,2004,66345.33984323093,735.8497960169552
ALB,Albanie,2004,548623.7837213245,3236.595539517805
AND,Andorre,2004,3448.3747549340624,22.58937448658043
ARG,Argentine,2004,31722053.930521123,433429.68966921035
ARM,Armenie,2004,10846.045799934218,83.20474394817424
ATG,Antigua-et-Barbuda,2004,3370.1427295485737,25.46325974641116
AUS,Australie,2004,15566220.991325133,124768.95713803625
AUT,Autriche,2004,2758472.4821659178,14599.404767317605
AZE,Azerbaidjan,2004,63618.37638334434,584.955793002335
BDI,Burundi,2004,79180.53852982292,613.878833291248
BEL,Belgique,2004,1013106.379005127,4793.34065076009
BEN,Benin,2004,72230.67600046634,683.6076116432107
BES,Pays-Bas caribeens,2004,41.799391686855294,0.2973955523426689
BFA,Burkina Faso,2004,925.7498198979562,8.605090963659103
BGD,Bangladesh,2004,886671.1906184362,4282.539725954245
BGR,Bulgarie,2004,1114448.3226839206,8170.466306713
BHS,Bahamas,2004,47984.981225951444,588.0993714639434
BIH,Bosnie-Herzegovine,2004,723201.5137809224,4121.820011069399
BLR,Bielorussie,2004,4924666.809659444,38596.683014204114
BLZ,Belize,2004,719592.9666227773,4312.259673701256
BMU,Bermudes,2004,79.24535497691639,0.6527592358810763
BOL,Bolivie,2004,36218867.45267575,203251.48407990357
BRA,Bresil,2004,749437036.0319772,3848770.789708774
BRB,Barbade,2004,1225.3557603152224,8.31953771087038
BRN,Brunei Darussalam,2004,332797.1181830135,1197.1361964396913
BTN,Bhoutan,2004,268131.07270349027,1013.1778037773906
BWA,Botswana,2004,3142.072302466853,50.657765007467745
CAF,Republique centrafricaine,2004,3097539.2904427997,14588.897281181366
CAN,Canada,2004,219771343.10174298,2706458.8716435833
CHE,Suisse,2004,767216.4825060844,3829.6591221960352
CHL,Chili,2004,11250044.117941123,85728.78242752225
CHN,Chine,2004,84896930.82389386,501543.7960727646
CIV,Cote d Ivoire,2004,7467025.329932837,48048.33722282457
CMR,Cameroun,2004,4961041.410270425,23003.29792671287
COD,Republique democratique du Congo,2004,89947936.39512694,400044.2739637683
COG,Republique du Congo,2004,2729761.2816621223,13832.850059905297
COL,Colombie,2004,54249303.11638565,253840.00872719198
COM,Comores,2004,8769.635422743222,40.383838046114285
CPV,Cap-Vert,2004,,0.5951315904448446
CRI,Costa Rica,2004,1766636.5658796874,9767.049735836763
CUB,Cuba,2004,2334866.8724149973,21973.72747325696
CYM,Iles Cayman,2004,5058.700652602863,47.10307623725182
CYP,Chypre,2004,8618.1163255919,87.55564101154869
CZE,Republique tcheque,2004,2411285.013176762,13453.690856586087
DEU,Allemagne,2004,8766480.825444436,44939.98180329038
DMA,Dominique,2004,19185.099624262468,79.35513134411624
DNK,Danemark,2004,263639.7194188478,2413.812853446874
DOM,Republique dominicaine,2004,3106322.382395927,19387.94135155859
DZA,Algerie,2004,473923.7915993546,4374.159388326182
ECU,equateur,2004,8263662.9970989,37230.17131605448
EGY,egypte,2004,8295.949235532047,101.44923952656617
ESP,Espagne,2004,8919711.789564325,67273.87561748899
EST,Estonie,2004,1785355.9675761927,18106.22070103278
ETH,ethiopie,2004,2357786.2542280834,13396.262157630224
FIN,Finlande,2004,12170805.820834024,146602.34618665525
FJI,Fidji,2004,471125.5699050565,2079.8136838893215
FRA,France,2004,13307821.535369545,76134.34456179681
GAB,Gabon,2004,2375311.0331561537,9981.655614376385
GBR,Royaume-Uni,2004,3913172.108197674,24846.812633895046
GEO,Georgie,2004,350597.4860620227,1967.062714769004
GGY,Guernesey,2004,10.729977693384807,0.10076184875216442
GHA,Ghana,2004,2995910.675426729,17625.240506361588
GIN,Guinee,2004,2352550.33818677,17158.32610136495
GLP,Guadeloupe,2004,32404.354470469614,191.17001250964663
GMB,Gambie,2004,5786.181878552123,63.08472250285085
GNB,Guinee-Bissau,2004,449960.36035057233,3539.102159749111
GNQ,Guinee equatoriale,2004,99274.49457206283,421.4307721309134
GRC,Grece,2004,757039.2180789318,6813.690617323749
GRD,Grenade,2004,154965.38475806869,631.0175741537957
GTM,Guatemala,2004,9559043.87369746,56448.60918201986
GUF,Guyane française,2004,1521781.7639475116,4805.025467366848
GUY,Guyane,2004,1110947.5528229785,4062.367009515404
HKG,Hong Kong,2004,3231.0769166177324,18.888907243490976
HND,Honduras,2004,4720370.743089276,26455.071064381475
HRV,Croatie,2004,1072526.4003166144,6727.127960094551
HTI,Haiti,2004,323997.4824878989,2382.7280098461797
HUN,Hongrie,2004,1896146.7290519823,12008.509134694097
IDN,Indonesie,2004,298626539.07698035,1289042.6570554667
IMN,Ile de Man,2004,1232.280309202166,8.578916820311804
IND,Inde,2004,16068413.842024593,74129.19982692381
IRL,Irlande,2004,1279272.7442204729,6865.772988993417
IRN,Iran,2004,29068.223708282036,276.0028258302432
IRQ,Irak,2004,463.5777779816434,4.421485863228986
ISR,Israel,2004,6046.712553694234,67.69178197018232
ITA,Italie,2004,2008671.1655803076,17224.8773447332
JAM,Jamaique,2004,763426.7627420813,3901.152524711876
JEY,Jersey,2004,167.1220964115183,1.1644867547351767
JOR,Jordanie,2004,219.96006417955996,2.2851488386109806
JPN,Japon,2004,6542612.105981898,37312.53503544244
KAZ,Kazakhstan,2004,565804.6937058012,5513.101850279311
KEN,Kenya,2004,3056626.752357767,16988.328295759802
KGZ,Kirghizistan,2004,21410.108646263718,192.26898602453122
KHM,Cambodge,2004,16966354.645121533,79250.90741288009
KNA,Saint-Kitts-et-Nevis,2004,4463.842670755385,25.076339402623976
KOR,Coree du Sud,2004,1344006.0854941322,11406.234742439448
LAO,Laos,2004,14073707.247191425,64248.47655883806
LBN,Liban,2004,11001.239252118045,109.27987655293262
LBR,Liberia,2004,1162280.9633347064,6233.559719353856
LBY,Libye,2004,865.4223971849713,10.26316375643664
LCA,Sainte-Lucie,2004,7885.349226749203,40.203016193295014
LIE,Liechtenstein,2004,2052.5490680490366,9.430858215251709
LKA,Sri Lanka,2004,797671.8884614089,5599.4477929496625
LSO,Lesotho,2004,487.2479754367316,4.377548763452557
LTU,Lituanie,2004,1565066.6826272118,13100.967028295541
LUX,Luxembourg,2004,66236.72182578294,311.49134237749564
LVA,Lettonie,2004,3450327.8125686604,30638.90653649697
MAR,Maroc,2004,154219.7932798731,1440.5777208969844
MDA,Moldavie,2004,28875.455144060084,264.03618088550013
MDG,Madagascar,2004,16124503.341524815,81845.25203281998
MEX,Mexique,2004,21526020.951650966,169841.45032370495
MKD,Macedoine,2004,336693.9128412802,2200.4523502732873
MLI,Mali,2004,19226.092479782877,153.31263434446046
MLT,Malte,2004,266.38990720243703,2.5040502789801233
MMR,Myanmar,2004,22402374.723898575,102186.3235850854
MNE,Montenegro,2004,158053.7020264868,915.3286137446443
MNG,Mongolie,2004,4440944.873082206,53302.973591151065
MOZ,Mozambique,2004,13895295.974292338,107725.69939601258
MRT,Mauritanie,2004,4.938396253136656,0.07370740676323366
MSR,Montserrat,2004,1799.310256278956,7.670082818753103
MTQ,Martinique,2004,34308.76537065602,166.99436810846635
MUS,Maurice,2004,65329.95645217587,328.8277761067277
MWI,Malawi,2004,882533.4604459723,5712.450872124045
MYS,Malaisie,2004,85148604.26664929,351801.54048565845
MYT,Mayotte,2004,934.188683033548,5.104813808738423
NAM,Namibie,2004,6141.920292521711,61.46320700230093
NCL,Nouvelle-Caledonie,2004,243042.19272984623,1510.202993190095
NER,Niger,2004,5.63830112113412,0.07517734828178826
NGA,Nigeria,2004,2053854.6086874867,14643.947951797998
NIC,Nicaragua,2004,4132551.898536033,21064.75243832553
NLD,Pays-Bas,2004,199417.66829606617,1297.3122068261366
NOR,Norvege,2004,2984799.920125412,33742.07111859949
NPL,Nepal,2004,600316.4754338138,2479.589151544731
NZL,Nouvelle-Zelande,2004,11283127.599160766,60680.50743493387
PAK,Pakistan,2004,198001.52717351954,1168.0562168352178
PAN,Panama,2004,3576895.891137879,16835.992874614407
PER,Perou,2004,26784543.1771352,101320.46880731841
PHL,Philippines,2004,11599991.239334902,48579.062427096316
PLW,Palau,2004,9059.43944645278,29.829709050038183
PNG,Papouasie-Nouvelle-Guinee,2004,16753247.297855077,58329.433311453016
POL,Pologne,2004,5467170.79314913,41873.83974859585
PRI,Puerto Rico,2004,243798.44164437003,1323.6843315095948
PRK,Coree du Nord,2004,1289768.4871544433,11358.566935198272
PRT,Portugal,2004,6638747.572736586,55314.55767324328
PRY,Paraguay,2004,27227148.236338407,247347.94300050518
PSE,Palestine,2004,102.14977554668177,1.1804181069716535
ROU,Roumanie,2004,3323198.6380914217,18859.007717972832
RUS,Russie,2004,305437447.9531834,3521017.879427096
RWA,Rwanda,2004,167750.57937537573,1121.6871319634897
SDN,Soudan,2004,1347.1678291860258,13.206828050034078
SEN,Senegal,2004,16126.02166270017,128.04695928382185
SGP,Singapour,2004,5183.408083437277,34.99393023676579
SLB,Iles Salomon,2004,1089055.1171395474,3543.1802252237385
SLE,Sierra Leone,2004,636167.5209594069,4019.839490662738
SLV,Salvador,2004,728424.272272707,4554.936208210031
SMR,Saint-Marin,2004,49.95891422532051,0.6132870810481422
SOM,Somalie,2004,17894.41872726156,215.01119136066887
SRB,Serbie,2004,476775.12926187273,2637.8043584794127
SSD,Sud-Soudan,2004,1017769.2730679375,10442.50618476654
SUR,Suriname,2004,1557298.2203702133,5423.311786054859
SVK,Slovaquie,2004,888363.4378817459,4624.862473717234
SVN,Slovenie,2004,245923.4171930822,1271.7874973488056
SWE,Suede,2004,23097865.543581672,271564.1660756259
SWZ,Eswatini,2004,1314773.9148645487,5363.8519618115915
SYR,Syrie,2004,12216.118664951684,107.0223453343514
TCA,Iles Turques-et-Caiques,2004,636.035112926943,10.444548222475202
TCD,Tchad,2004,49398.024954027,456.7286127173906
TGO,Togo,2004,314372.0000664438,2761.0381642982384
THA,Thailande,2004,19718021.55314713,91835.29433756432
TJK,Tadjikistan,2004,2172.28334802025,20.004651233485372
TKM,Turkmenistan,2004,3178.6225658102176,28.849719600566175
TLS,Timor-Leste,2004,472499.1409111672,2061.9107673198228
TTO,Trinite-et-Tobago,2004,150750.5687447517,734.0504236327213
TUN,Tunisie,2004,39300.41831586391,318.5653458264812
TUR,Turquie,2004,3132528.954098559,28978.047260198244
TWN,Taiwan,2004,431085.5319619285,1858.343827443831
TZA,Tanzanie,2004,8835617.695241703,66892.58737754376
UGA,Ouganda,2004,3143713.7502524164,18076.759696836583
UKR,Ukraine,2004,6810794.115814015,49493.096793219636
URY,Uruguay,2004,1521821.897808652,15126.325975619084
USA,Etats-Unis,2004,387013930.08449054,2746257.2881786483
UZB,Ouzbekistan,2004,5072.637883008002,48.656391473407105
VCT,Saint-Vincent-et-les Grenadines,2004,4898.998638001498,21.28327654511315
VEN,Venezuela,2004,14767910.551695226,90986.85666456673
VGB,British Virgin Islands,2004,417.95765672608957,2.6309563865514995
VIR,Iles Vierges americaines,2004,5722.021613994061,33.274924029803884
VNM,Viet Nam,2004,15502083.884004649,73880.88153635431
VUT,Vanuatu,2004,82468.2237024337,377.56046244946424
XAD,Akrotiri et Dhekelia,2004,176.41932268054552,1.5893532350324617
XKO,Kosovo,2004,105692.5950764523,572.839652030245
XNC,Chypre du Nord,2004,1489.92680434779,15.452423804275641
ZAF,Afrique du Sud,2004,14921420.156646945,72602.01358416806
ZMB,Zambie,2004,4211034.830193601,28487.549060416248
ZWE,Zimbabwe,2004,1301674.2085412105,8421.51529499278
AFG,Afghanistan,2005,30477.36956499036,235.95683432272233
AGO,Angola,2005,11182759.32803462,93434.73684429792
ALA,Iles Aland,2005,62755.66334109684,698.8540972582019
ALB,Albanie,2005,109923.81436428774,694.57535102168
AND,Andorre,2005,374.026665937065,2.396157698441915
ARG,Argentine,2005,28837261.08896111,367249.3477749233
ARM,Armenie,2005,14190.98853823352,104.01457763653676
ATG,Antigua-et-Barbuda,2005,8922.108009400969,61.1655998157245
AUS,Australie,2005,17435602.349744473,177024.1856071274
AUT,Autriche,2005,4289792.821038767,21657.14560851334
AZE,Azerbaidjan,2005,26775.408356141597,246.26525875779743
BDI,Burundi,2005,130812.02958873648,985.3796718916622
BEL,Belgique,2005,633497.1566429773,3027.9346692544414
BEN,Benin,2005,205815.41928730925,1591.0866024042334
BES,Pays-Bas caribeens,2005,175.38359758214145,1.1066111545665769
BFA,Burkina Faso,2005,1769.7664132759949,16.90776200462173
BGD,Bangladesh,2005,725010.0387020345,3293.032456267672
BGR,Bulgarie,2005,950499.9154893754,6566.710561228257
BHS,Bahamas,2005,115771.93126032379,1450.0905736403029
BIH,Bosnie-Herzegovine,2005,106513.93624488453,573.6156294017815
